data_incendi,codi_comarca,comarca,codi_municipi,termemunic,haarbrades,hanoarbrad,hanoforest,haforestal,source_table
2011-05-29T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0,0.038,0,0.038,bks7-dkfd
2011-05-29T00:00:00.000,29,Priorat,431140,Porrera,0,0.016,0,0.016,bks7-dkfd
2011-05-29T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.05,0,0.05,bks7-dkfd
2011-05-31T00:00:00.000,16,Conca de Barberà,431397,Santa Coloma de Queralt,0.0001,0,0,0.0001,bks7-dkfd
2011-06-01T00:00:00.000,16,Conca de Barberà,431687,Vilanova de Prades,0.03,0,0,0.03,bks7-dkfd
2011-06-03T00:00:00.000,41,Vallès Oriental,080863,"Franqueses del Vallès, les",0.02,0,0,0.02,bks7-dkfd
2011-06-03T00:00:00.000,33,Segrià,252265,Torrebesses,0,0.08,0,0.08,bks7-dkfd
2011-06-03T00:00:00.000,09,Baix Ebre,431021,Paüls,0.0008,0,0,0.0008,bks7-dkfd
2011-06-04T00:00:00.000,02,Alt Empordà,172348,Biure,0.002,0,0,0.002,bks7-dkfd
2011-06-05T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0,0.035,0,0.035,bks7-dkfd
2011-06-06T00:00:00.000,18,Garrigues,250735,Cervià de les Garrigues,0,0.1,1.4,0.1,bks7-dkfd
2011-06-11T00:00:00.000,23,Noguera,251569,Os de Balaguer,0,0.18,0,0.18,bks7-dkfd
2011-06-13T00:00:00.000,21,Maresme,080403,Canet de Mar,0.002,0,0,0.002,bks7-dkfd
2011-06-14T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.91,0,0.91,bks7-dkfd
2011-06-14T00:00:00.000,06,Anoia,082975,Veciana,0,0.001,0,0.001,bks7-dkfd
2011-06-15T00:00:00.000,18,Garrigues,252069,"Soleràs, el",0,0.43,0,0.43,bks7-dkfd
2011-06-16T00:00:00.000,06,Anoia,081038,Jorba,0,0.002,0,0.002,bks7-dkfd
2011-06-16T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0,0.013,0,0.013,bks7-dkfd
2011-06-17T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.155,0,0.155,bks7-dkfd
2011-06-17T00:00:00.000,11,Baix Llobregat,080689,Cervelló,0.0003,0,0,0.0003,bks7-dkfd
2011-06-18T00:00:00.000,33,Segrià,250387,Aitona,0,0.06,0,0.06,bks7-dkfd
2011-06-19T00:00:00.000,07,Bages,081918,Sallent,0,0.08,0,0.08,bks7-dkfd
2011-06-20T00:00:00.000,33,Segrià,252326,Torres de Segre,0,0.09,0,0.09,bks7-dkfd
2011-06-20T00:00:00.000,21,Maresme,080351,Calella,0,0.003,0,0.003,bks7-dkfd
2011-06-20T00:00:00.000,11,Baix Llobregat,082634,Sant Vicenç dels Horts,0,0.06,0,0.06,bks7-dkfd
2011-06-21T00:00:00.000,12,Baix Penedès,431634,"Vendrell, el",0,0.07,0,0.07,bks7-dkfd
2011-06-21T00:00:00.000,33,Segrià,251749,"Portella, la",0.16,0.12,0,0.28,bks7-dkfd
2011-06-23T00:00:00.000,10,Baix Empordà,170340,Calonge i Sant Antoni,0,0.3,0,0.3,bks7-dkfd
2011-06-23T00:00:00.000,41,Vallès Oriental,081810,"Roca del Vallès, la",0,0.1,0,0.1,bks7-dkfd
2011-06-23T00:00:00.000,10,Baix Empordà,171241,Pals,0,0.06,0,0.06,bks7-dkfd
2011-06-23T00:00:00.000,21,Maresme,080351,Calella,0,0.15,0,0.15,bks7-dkfd
2011-06-24T00:00:00.000,06,Anoia,081192,Masquefa,0,0.03,0,0.03,bks7-dkfd
2011-06-24T00:00:00.000,33,Segrià,250122,Alcoletge,0,0.08,0,0.08,bks7-dkfd
2011-06-24T00:00:00.000,41,Vallès Oriental,080961,Granollers,0,0.007,0,0.007,bks7-dkfd
2011-06-24T00:00:00.000,10,Baix Empordà,171997,Torroella de Montgrí,1.3,0.7,0,2,bks7-dkfd
2011-06-24T00:00:00.000,17,Garraf,082310,Sant Pere de Ribes,0,0.0025,0,0.0025,bks7-dkfd
2011-06-24T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0,0.06,0.48,0.06,bks7-dkfd
2011-06-24T00:00:00.000,20,Gironès,170792,Girona,0,0.05,0,0.05,bks7-dkfd
2011-06-24T00:00:00.000,12,Baix Penedès,430379,Calafell,0,0.02,0,0.02,bks7-dkfd
2011-06-25T00:00:00.000,07,Bages,080538,Castellbell i el Vilar,0,0.27,0,0.27,bks7-dkfd
2011-06-25T00:00:00.000,34,Selva,172137,Vidreres,0,0.01,0,0.01,bks7-dkfd
2011-06-25T00:00:00.000,02,Alt Empordà,171582,Sant Climent Sescebes,0,0.11,0,0.11,bks7-dkfd
2011-06-25T00:00:00.000,10,Baix Empordà,172327,Vilopriu,0.006,0,0,0.006,bks7-dkfd
2011-06-26T00:00:00.000,33,Segrià,251207,Lleida,0.04,0.5,0,0.54,bks7-dkfd
2011-06-26T00:00:00.000,41,Vallès Oriental,081069,Llinars del Vallès,0,0.11,0,0.11,bks7-dkfd
2011-06-27T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0,0.0045,0,0.0045,bks7-dkfd
2011-06-28T00:00:00.000,21,Maresme,080095,Argentona,0.001,0,0,0.001,bks7-dkfd
2011-06-28T00:00:00.000,10,Baix Empordà,172327,Vilopriu,0,0.01,0.03,0.01,bks7-dkfd
2011-06-28T00:00:00.000,20,Gironès,170890,Llagostera,0.26,0,0.81,0.26,bks7-dkfd
2011-06-28T00:00:00.000,21,Maresme,081939,Sant Iscle de Vallalta,0.012,0,0,0.012,bks7-dkfd
2011-06-28T00:00:00.000,15,Cerdanya,170617,Das,0,0.2,0,0.2,bks7-dkfd
2011-06-28T00:00:00.000,07,Bages,080538,Castellbell i el Vilar,0,0.0015,0,0.0015,bks7-dkfd
2011-06-28T00:00:00.000,20,Gironès,170448,Cassà de la Selva,0.008,0,0,0.008,bks7-dkfd
2011-06-28T00:00:00.000,08,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0,0.0025,0,0.0025,bks7-dkfd
2011-06-28T00:00:00.000,41,Vallès Oriental,082592,Santa Maria de Palautordera,0.002,0,0,0.002,bks7-dkfd
2011-06-28T00:00:00.000,10,Baix Empordà,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",2.2,0,1.8,2.2,bks7-dkfd
2011-06-28T00:00:00.000,08,Baix Camp,430923,Mont-roig del Camp,0,0.02,0,0.02,bks7-dkfd
2011-06-29T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.005,0,0.005,bks7-dkfd
2011-06-29T00:00:00.000,12,Baix Penedès,431634,"Vendrell, el",1.2,8.6,0.9,9.8,bks7-dkfd
2011-06-29T00:00:00.000,20,Gironès,170448,Cassà de la Selva,0.006,0,0,0.006,bks7-dkfd
2011-06-29T00:00:00.000,33,Segrià,252000,Sarroca de Lleida,0,0.18,0,0.18,bks7-dkfd
2011-06-29T00:00:00.000,12,Baix Penedès,431634,"Vendrell, el",4.01,4.18,0,8.19,bks7-dkfd
2011-06-29T00:00:00.000,22,Montsià,430141,Amposta,0,0.0076,0,0.0076,bks7-dkfd
2011-06-30T00:00:00.000,07,Bages,080538,Castellbell i el Vilar,0.002,0,0,0.002,bks7-dkfd
2011-06-30T00:00:00.000,29,Priorat,431573,Ulldemolins,0,0.001,0,0.001,bks7-dkfd
2011-06-30T00:00:00.000,20,Gironès,170448,Cassà de la Selva,0.03,0,0,0.03,bks7-dkfd
2011-06-30T00:00:00.000,02,Alt Empordà,170773,Garriguella,0,0.02,0,0.02,bks7-dkfd
2011-06-30T00:00:00.000,20,Gironès,170792,Girona,1.1,0.06,0.33,1.16,bks7-dkfd
2011-06-30T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0,0.02,0,0.02,bks7-dkfd
2011-06-30T00:00:00.000,38,Urgell,252173,Tàrrega,0,0.35,0.04,0.35,bks7-dkfd
2011-07-01T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.4,0,0.4,bks7-dkfd
2011-07-01T00:00:00.000,33,Segrià,250215,Almenar,0,0.3,0.44,0.3,bks7-dkfd
2011-07-01T00:00:00.000,41,Vallès Oriental,081069,Llinars del Vallès,0.05,0,0,0.05,bks7-dkfd
2011-07-01T00:00:00.000,38,Urgell,251095,Guimerà,0,0.9,0,0.9,bks7-dkfd
2011-07-02T00:00:00.000,10,Baix Empordà,171959,"Tallada d'Empordà, la",0,0.7,0,0.7,bks7-dkfd
2011-07-02T00:00:00.000,09,Baix Ebre,430136,"Ametlla de Mar, l'",0.09,0,0,0.09,bks7-dkfd
2011-07-02T00:00:00.000,32,Segarra,251919,Sanaüja,1.12,0,6.09,1.12,bks7-dkfd
2011-07-02T00:00:00.000,09,Baix Ebre,431042,"Perelló, el",0.006,0,0,0.006,bks7-dkfd
2011-07-03T00:00:00.000,25,Pallars Jussà,250984,Gavet de la Conca,0.05,0,0,0.05,bks7-dkfd
2011-07-03T00:00:00.000,37,Terra Alta,430712,Horta de Sant Joan,0.0025,0,0,0.0025,bks7-dkfd
2011-07-04T00:00:00.000,37,Terra Alta,430568,"Fatarella, la",0.08,0,0,0.08,bks7-dkfd
2011-07-04T00:00:00.000,35,Solsonès,251462,Navès,0.0015,0,0,0.0015,bks7-dkfd
2011-07-04T00:00:00.000,16,Conca de Barberà,430290,Blancafort,0.07,0,0,0.07,bks7-dkfd
2011-07-05T00:00:00.000,30,Ribera d'Ebre,430939,Móra d'Ebre,0.29,0,0,0.29,bks7-dkfd
2011-07-06T00:00:00.000,29,Priorat,431573,Ulldemolins,0,0.12,0,0.12,bks7-dkfd
2011-07-07T00:00:00.000,34,Selva,170335,Caldes de Malavella,0.03,0,0,0.03,bks7-dkfd
2011-07-07T00:00:00.000,22,Montsià,430445,"Sénia, la",0,0.18,0,0.18,bks7-dkfd
2011-07-07T00:00:00.000,10,Baix Empordà,171910,Serra de Daró,0,0.15,0,0.15,bks7-dkfd
2011-07-08T00:00:00.000,10,Baix Empordà,171175,Palafrugell,0.83,0,0.09,0.83,bks7-dkfd
2011-07-08T00:00:00.000,06,Anoia,082975,Veciana,0.5,0.8,4.2,1.3,bks7-dkfd
2011-07-08T00:00:00.000,41,Vallès Oriental,082107,Sant Feliu de Codines,0,0.4,0,0.4,bks7-dkfd
2011-07-08T00:00:00.000,40,Vallès Occidental,082055,Sant Cugat del Vallès,0,0.23,0.26,0.23,bks7-dkfd
2011-07-08T00:00:00.000,20,Gironès,170792,Girona,1.77,3.91,0.02,5.68,bks7-dkfd
2011-07-08T00:00:00.000,09,Baix Ebre,431042,"Perelló, el",0.135,0,0,0.135,bks7-dkfd
2011-07-10T00:00:00.000,08,Baix Camp,430810,Maspujols,0,0.03,0,0.03,bks7-dkfd
2011-07-10T00:00:00.000,21,Maresme,080403,Canet de Mar,0.0015,0,0,0.0015,bks7-dkfd
2011-07-11T00:00:00.000,22,Montsià,430629,Freginals,0,1.42,0,1.42,bks7-dkfd
2011-07-11T00:00:00.000,24,Osona,082251,Sant Martí d'Albars,0.06,0,0,0.06,bks7-dkfd
2011-07-11T00:00:00.000,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.4,0.49,0,0.89,bks7-dkfd
2011-07-12T00:00:00.000,07,Bages,080121,Avinyó,0.03,0,0,0.03,bks7-dkfd
2011-07-12T00:00:00.000,06,Anoia,080253,"Bruc, el",0.029,0,0,0.029,bks7-dkfd
2011-07-12T00:00:00.000,06,Anoia,080253,"Bruc, el",1.14,0,0,1.14,bks7-dkfd
2011-07-12T00:00:00.000,06,Anoia,080253,"Bruc, el",0.002,0,0,0.002,bks7-dkfd
2011-07-12T00:00:00.000,37,Terra Alta,431068,"Pinell de Brai, el",0.003,0,0,0.003,bks7-dkfd
2011-07-12T00:00:00.000,26,Pallars Sobirà,252081,Soriguera,0,0.0005,0,0.0005,bks7-dkfd
2011-07-12T00:00:00.000,23,Noguera,250404,Balaguer,1.3,23.4,12.2,24.7,bks7-dkfd
2011-07-12T00:00:00.000,24,Osona,081496,Olost,0.002,0,0,0.002,bks7-dkfd
2011-07-13T00:00:00.000,18,Garrigues,252249,"Torms, els",0.1,0,0,0.1,bks7-dkfd
2011-07-13T00:00:00.000,02,Alt Empordà,172272,Vilamaniscle,0,0.2,0,0.2,bks7-dkfd
2011-07-13T00:00:00.000,29,Priorat,430960,"Morera de Montsant, la",0.012,0,0,0.012,bks7-dkfd
2011-07-13T00:00:00.000,11,Baix Llobregat,081960,Sant Andreu de la Barca,0,0.001,0,0.001,bks7-dkfd
2011-07-13T00:00:00.000,08,Baix Camp,431299,Riudoms,0,0.4,0,0.4,bks7-dkfd
2011-07-13T00:00:00.000,35,Solsonès,250642,Castellar de la Ribera,0,0.12,0,0.12,bks7-dkfd
2011-07-14T00:00:00.000,37,Terra Alta,430228,Batea,0.15,0,0,0.15,bks7-dkfd
2011-07-14T00:00:00.000,08,Baix Camp,431299,Riudoms,0,0.1,0,0.1,bks7-dkfd
2011-07-15T00:00:00.000,07,Bages,082129,Sant Feliu Sasserra,0.045,0,0,0.045,bks7-dkfd
2011-07-15T00:00:00.000,38,Urgell,251575,Ossó de Sió,0,0.3,2.7,0.3,bks7-dkfd
2011-07-15T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.12,0,0.12,bks7-dkfd
2011-07-16T00:00:00.000,10,Baix Empordà,170221,"Bisbal d'Empordà, la",11.1,0.8,4.7,11.9,bks7-dkfd
2011-07-16T00:00:00.000,02,Alt Empordà,171788,Sant Pere Pescador,0,0.03,0,0.03,bks7-dkfd
2011-07-16T00:00:00.000,41,Vallès Oriental,082567,Santa Maria de Martorelles,0,0.0025,0,0.0025,bks7-dkfd
2011-07-17T00:00:00.000,06,Anoia,081764,Pujalt,0,0.04,0,0.04,bks7-dkfd
2011-07-17T00:00:00.000,08,Baix Camp,430923,Mont-roig del Camp,0,1.22,0,1.22,bks7-dkfd
2011-07-17T00:00:00.000,18,Garrigues,250735,Cervià de les Garrigues,0.61,0.17,2.56,0.78,bks7-dkfd
2011-07-18T00:00:00.000,23,Noguera,251569,Os de Balaguer,0,0.77,0,0.77,bks7-dkfd
2011-07-18T00:00:00.000,20,Gironès,171557,Salt,0.02,0.63,0,0.65,bks7-dkfd
2011-07-18T00:00:00.000,38,Urgell,251811,Puigverd d'Agramunt,0,0.01,0,0.01,bks7-dkfd
2011-07-19T00:00:00.000,08,Baix Camp,431299,Riudoms,0,0.5,1,0.5,bks7-dkfd
2011-07-19T00:00:00.000,33,Segrià,251207,Lleida,4.6,3.4,22.11,8,bks7-dkfd
2011-07-19T00:00:00.000,01,Alt Camp,431248,"Riba, la",75.81,266.28,9.31,342.09,bks7-dkfd
2011-07-19T00:00:00.000,23,Noguera,250946,Foradada,0,0.07,0,0.07,bks7-dkfd
2011-07-20T00:00:00.000,10,Baix Empordà,170486,Castell-Platja d'Aro,0,0.05,0,0.05,bks7-dkfd
2011-07-21T00:00:00.000,18,Garrigues,250735,Cervià de les Garrigues,0.03,0,0,0.03,bks7-dkfd
2011-07-21T00:00:00.000,08,Baix Camp,430424,Castellvell del Camp,0,0.09,0,0.09,bks7-dkfd
2011-07-21T00:00:00.000,29,Priorat,431140,Porrera,0,0.025,0,0.025,bks7-dkfd
2011-07-23T00:00:00.000,01,Alt Camp,430347,Bràfim,0,0.0001,0,0.0001,bks7-dkfd
2011-07-23T00:00:00.000,11,Baix Llobregat,082634,Sant Vicenç dels Horts,0,0.002,0,0.002,bks7-dkfd
2011-07-23T00:00:00.000,37,Terra Alta,430228,Batea,0.44,0,0,0.44,bks7-dkfd
2011-07-23T00:00:00.000,38,Urgell,251095,Guimerà,0.66,0.23,2.7,0.89,bks7-dkfd
2011-07-24T00:00:00.000,07,Bages,082423,Marganell,0,0.0035,0,0.0035,bks7-dkfd
2011-07-24T00:00:00.000,34,Selva,171501,Riudellots de la Selva,0,0.031,0,0.031,bks7-dkfd
2011-07-24T00:00:00.000,22,Montsià,431567,Ulldecona,0,0.12,0,0.12,bks7-dkfd
2011-07-24T00:00:00.000,20,Gironès,170890,Llagostera,0,0.095,0,0.095,bks7-dkfd
2011-07-24T00:00:00.000,34,Selva,170335,Caldes de Malavella,0,0.047,0,0.047,bks7-dkfd
2011-07-25T00:00:00.000,22,Montsià,430786,Masdenverge,0,0.08,0,0.08,bks7-dkfd
2011-07-26T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,0.006,0,0.006,bks7-dkfd
2011-07-26T00:00:00.000,26,Pallars Sobirà,252081,Soriguera,0,0.005,0,0.005,bks7-dkfd
2011-07-26T00:00:00.000,01,Alt Camp,431325,Rodonyà,0.01,0,0,0.01,bks7-dkfd
2011-07-26T00:00:00.000,11,Baix Llobregat,082634,Sant Vicenç dels Horts,0,0.03,0,0.03,bks7-dkfd
2011-07-27T00:00:00.000,09,Baix Ebre,431021,Paüls,0.08,0.08,0,0.16,bks7-dkfd
2011-07-28T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0.03,0,0,0.03,bks7-dkfd
2011-07-28T00:00:00.000,07,Bages,081918,Sallent,0,0.003,0,0.003,bks7-dkfd
2011-07-28T00:00:00.000,33,Segrià,250169,Alguaire,0,2.8,4,2.8,bks7-dkfd
2011-07-28T00:00:00.000,37,Terra Alta,431750,Vilalba dels Arcs,0.25,0,0,0.25,bks7-dkfd
2011-07-28T00:00:00.000,29,Priorat,431573,Ulldemolins,0,0.2,0,0.2,bks7-dkfd
2011-07-29T00:00:00.000,37,Terra Alta,430712,Horta de Sant Joan,0.015,0,0,0.015,bks7-dkfd
2011-07-30T00:00:00.000,09,Baix Ebre,430136,"Ametlla de Mar, l'",0,0.004,0,0.004,bks7-dkfd
2011-07-30T00:00:00.000,23,Noguera,252496,Vilanova de l'Aguda,0,0.1,0.07,0.1,bks7-dkfd
2011-08-01T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0.0001,0,0,0.0001,bks7-dkfd
2011-08-04T00:00:00.000,11,Baix Llobregat,080667,Castellví de Rosanes,0,0.0002,0,0.0002,bks7-dkfd
2011-08-04T00:00:00.000,06,Anoia,081653,"Pobla de Claramunt, la",0.07,0,0,0.07,bks7-dkfd
2011-08-06T00:00:00.000,36,Tarragonès,431482,Tarragona,0,0.002,0,0.002,bks7-dkfd
2011-08-06T00:00:00.000,37,Terra Alta,430712,Horta de Sant Joan,0.006,0,0,0.006,bks7-dkfd
2011-08-07T00:00:00.000,11,Baix Llobregat,083015,Viladecans,0.0077,0,0,0.0077,bks7-dkfd
2011-08-07T00:00:00.000,25,Pallars Jussà,252154,Talarn,0.5,1.15,0,1.65,bks7-dkfd
2011-08-08T00:00:00.000,35,Solsonès,250642,Castellar de la Ribera,0.14,0,0,0.14,bks7-dkfd
2011-08-09T00:00:00.000,11,Baix Llobregat,081580,"Papiol, el",0.12,0,0,0.12,bks7-dkfd
2011-08-10T00:00:00.000,33,Segrià,251333,Maials,0,0.1,1.28,0.1,bks7-dkfd
2011-08-12T00:00:00.000,17,Garraf,082704,Sitges,0.0097,0,0,0.0097,bks7-dkfd
2011-08-12T00:00:00.000,17,Garraf,082704,Sitges,0.002,0,0,0.002,bks7-dkfd
2011-08-12T00:00:00.000,17,Garraf,082704,Sitges,0.012,0,0,0.012,bks7-dkfd
2011-08-12T00:00:00.000,02,Alt Empordà,170932,Llers,0.012,0,0,0.012,bks7-dkfd
2011-08-13T00:00:00.000,02,Alt Empordà,171432,Rabós,8,77.4,8.2,85.4,bks7-dkfd
2011-08-13T00:00:00.000,30,Ribera d'Ebre,431508,Tivissa,0.15,0,0,0.15,bks7-dkfd
2011-08-13T00:00:00.000,37,Terra Alta,430712,Horta de Sant Joan,0.0013,0,0,0.0013,bks7-dkfd
2011-08-14T00:00:00.000,09,Baix Ebre,431331,Roquetes,0.01,0,0,0.01,bks7-dkfd
2011-08-14T00:00:00.000,40,Vallès Occidental,082233,Sant Llorenç Savall,0.01,0,0,0.01,bks7-dkfd
2011-08-15T00:00:00.000,34,Selva,171030,Maçanet de la Selva,0,0.0035,0,0.0035,bks7-dkfd
2011-08-16T00:00:00.000,34,Selva,172023,Tossa de Mar,0.29,0,0,0.29,bks7-dkfd
2011-08-17T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.08,0,0.08,bks7-dkfd
2011-08-18T00:00:00.000,23,Noguera,250024,Àger,0,0.54,0,0.54,bks7-dkfd
2011-08-18T00:00:00.000,02,Alt Empordà,170926,Llançà,0,0.002,0,0.002,bks7-dkfd
2011-08-18T00:00:00.000,34,Selva,172023,Tossa de Mar,0,0.015,0,0.015,bks7-dkfd
2011-08-19T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0.0001,0,0,0.0001,bks7-dkfd
2011-08-20T00:00:00.000,17,Garraf,082310,Sant Pere de Ribes,0.045,0,0,0.045,bks7-dkfd
2011-08-20T00:00:00.000,07,Bages,081918,Sallent,0.05,0,0,0.05,bks7-dkfd
2011-08-21T00:00:00.000,13,Barcelonès,080193,Barcelona,0,0.02,0,0.02,bks7-dkfd
2011-08-21T00:00:00.000,21,Maresme,081555,Palafolls,0,0.02,0,0.02,bks7-dkfd
2011-08-21T00:00:00.000,34,Selva,172023,Tossa de Mar,0.02,0,0,0.02,bks7-dkfd
2011-08-21T00:00:00.000,34,Selva,172023,Tossa de Mar,0.02,0,0,0.02,bks7-dkfd
2011-08-21T00:00:00.000,41,Vallès Oriental,081069,Llinars del Vallès,0.01,0,0,0.01,bks7-dkfd
2011-08-21T00:00:00.000,07,Bages,082628,Sant Vicenç de Castellet,0,0.3,0,0.3,bks7-dkfd
2011-08-21T00:00:00.000,11,Baix Llobregat,080667,Castellví de Rosanes,0,0.075,0,0.075,bks7-dkfd
2011-08-22T00:00:00.000,06,Anoia,081022,Igualada,0,0.1,0.005,0.1,bks7-dkfd
2011-08-22T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.04,0,0.04,bks7-dkfd
2011-08-22T00:00:00.000,38,Urgell,252445,Vilagrassa,0,0.02,0,0.02,bks7-dkfd
2011-08-22T00:00:00.000,19,Garrotxa,170195,Besalú,0.08,0,0,0.08,bks7-dkfd
2011-08-22T00:00:00.000,40,Vallès Occidental,082233,Sant Llorenç Savall,0,0.27,0,0.27,bks7-dkfd
2011-08-22T00:00:00.000,11,Baix Llobregat,082634,Sant Vicenç dels Horts,0,0.033,0,0.033,bks7-dkfd
2011-08-22T00:00:00.000,04,Alt Urgell,259062,"Valls d'Aguilar, les",0.25,0,0,0.25,bks7-dkfd
2011-08-22T00:00:00.000,06,Anoia,081614,Piera,0,0.1,0,0.1,bks7-dkfd
2011-08-22T00:00:00.000,23,Noguera,250352,"Sentiu de Sió, la",0,0.09,0,0.09,bks7-dkfd
2011-08-23T00:00:00.000,11,Baix Llobregat,081580,"Papiol, el",0.0002,0,0,0.0002,bks7-dkfd
2011-08-23T00:00:00.000,34,Selva,171019,Massanes,0.05,0.05,0,0.1,bks7-dkfd
2011-08-24T00:00:00.000,10,Baix Empordà,172327,Vilopriu,0,0.002,0,0.002,bks7-dkfd
2011-08-24T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0,0.05,0,0.05,bks7-dkfd
2011-08-25T00:00:00.000,34,Selva,171019,Massanes,0.018,0,0,0.018,bks7-dkfd
2011-08-25T00:00:00.000,01,Alt Camp,431080,"Pla de Santa Maria, el",0.33,0,0,0.33,bks7-dkfd
2011-08-25T00:00:00.000,36,Tarragonès,431444,"Secuita, la",0.05,0.07,0,0.12,bks7-dkfd
2011-08-26T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,0.006,0,0.006,bks7-dkfd
2011-08-26T00:00:00.000,26,Pallars Sobirà,252213,Tírvia,0,0.004,0,0.004,bks7-dkfd
2011-08-26T00:00:00.000,41,Vallès Oriental,082107,Sant Feliu de Codines,0.0012,0,0,0.0012,bks7-dkfd
2011-08-26T00:00:00.000,23,Noguera,250352,"Sentiu de Sió, la",0,1.02,0,1.02,bks7-dkfd
2011-08-26T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,7,0.7,7,bks7-dkfd
2011-08-27T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,0.0052,0,0.0052,bks7-dkfd
2011-08-28T00:00:00.000,10,Baix Empordà,171181,Palamós,0,0.03,0,0.03,bks7-dkfd
2011-08-29T00:00:00.000,15,Cerdanya,170242,Bolvir,0,1.5,0,1.5,bks7-dkfd
2011-08-29T00:00:00.000,22,Montsià,430445,"Sénia, la",0,0.44,0,0.44,bks7-dkfd
2011-08-30T00:00:00.000,10,Baix Empordà,172327,Vilopriu,0.03,0,0,0.03,bks7-dkfd
2011-08-30T00:00:00.000,14,Berguedà,080996,Guardiola de Berguedà,0,0.0002,0,0.0002,bks7-dkfd
2011-08-31T00:00:00.000,02,Alt Empordà,171523,Roses,0,0.05,0,0.05,bks7-dkfd
2011-09-01T00:00:00.000,17,Garraf,082704,Sitges,1.1,0.6,0,1.7,bks7-dkfd
2011-09-01T00:00:00.000,06,Anoia,081614,Piera,0,0.04,0,0.04,bks7-dkfd
2011-09-01T00:00:00.000,02,Alt Empordà,172235,Vilajuïga,0.086,0,0,0.086,bks7-dkfd
2011-09-01T00:00:00.000,17,Garraf,082704,Sitges,0.01,0,0,0.01,bks7-dkfd
2011-09-02T00:00:00.000,10,Baix Empordà,170486,Castell-Platja d'Aro,0,0.0035,0,0.0035,bks7-dkfd
2011-09-02T00:00:00.000,40,Vallès Occidental,082055,Sant Cugat del Vallès,0,0.06,0,0.06,bks7-dkfd
2011-09-02T00:00:00.000,07,Bages,082135,Sant Fruitós de Bages,0,0.03,0,0.03,bks7-dkfd
2011-09-02T00:00:00.000,06,Anoia,082861,"Torre de Claramunt, la",0,0.001,0,0.001,bks7-dkfd
2011-09-02T00:00:00.000,09,Baix Ebre,439044,"Aldea, l'",0,0.32,0,0.32,bks7-dkfd
2011-09-03T00:00:00.000,31,Ripollès,170806,Gombrèn,0,0.01,0,0.01,bks7-dkfd
2011-09-03T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.035,0,0.035,bks7-dkfd
2011-09-05T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.06,0,0.06,bks7-dkfd
2011-09-06T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,1.29,0,1.29,bks7-dkfd
2011-09-06T00:00:00.000,12,Baix Penedès,431634,"Vendrell, el",0.002,0,0,0.002,bks7-dkfd
2011-09-07T00:00:00.000,23,Noguera,250349,Artesa de Segre,1.5,0.5,2.5,2,bks7-dkfd
2011-09-07T00:00:00.000,01,Alt Camp,430056,Alcover,0.82,1.48,0,2.3,bks7-dkfd
2011-09-07T00:00:00.000,23,Noguera,250352,"Sentiu de Sió, la",0,0.09,0,0.09,bks7-dkfd
2011-09-08T00:00:00.000,34,Selva,171931,Sils,0,0.006,0,0.006,bks7-dkfd
2011-09-08T00:00:00.000,12,Baix Penedès,431634,"Vendrell, el",0.22,0,0,0.22,bks7-dkfd
2011-09-08T00:00:00.000,11,Baix Llobregat,083015,Viladecans,0,0.23,0,0.23,bks7-dkfd
2011-09-08T00:00:00.000,29,Priorat,431573,Ulldemolins,0,0.07,0,0.07,bks7-dkfd
2011-09-08T00:00:00.000,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.03,0,0,0.03,bks7-dkfd
2011-09-09T00:00:00.000,21,Maresme,082140,Vilassar de Dalt,0,0.74,0,0.74,bks7-dkfd
2011-09-10T00:00:00.000,07,Bages,082135,Sant Fruitós de Bages,0.8,2.7,2.2,3.5,bks7-dkfd
